learning_rate/pg1,learning_rate/pg2,step,train_mention_loss,train_coref_loss,train_entity_loss,train_rel_loss,train_loss,epoch,valid_f1,mention_prec_micro,mention_rec_micro,mention_f1_micro,mention_prec_macro,mention_rec_macro,mention_f1_macro,coref_prec_micro,coref_rec_micro,coref_f1_micro,coref_prec_macro,coref_rec_macro,coref_f1_macro,entity_prec_micro,entity_rec_micro,entity_f1_micro,entity_prec_macro,entity_rec_macro,entity_f1_macro,rel_prec_micro,rel_rec_micro,rel_f1_micro,rel_prec_macro,rel_rec_macro,rel_f1_macro,rel_nec_prec_micro,rel_nec_rec_micro,rel_nec_f1_micro,rel_nec_prec_macro,rel_nec_rec_macro,rel_nec_f1_macro
,,301919,,,,,,203,39.34426229508197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.4219256756756764e-05,4.4219256756756764e-05,301999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,301999,0.0007632249617017806,0.0,2.3841852225814364e-07,0.0,0.000763284566346556,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.418171921921922e-05,4.418171921921922e-05,302999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,302999,0.00036174588603898883,0.0,0.0,0.0,0.00036174588603898883,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,303399,,,,,,204,31.020408163265305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.4144181681681685e-05,4.4144181681681685e-05,303999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,303999,0.0012562081683427095,0.0,2.9802313861182483e-07,0.0,0.0012562826741486788,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,304879,,,,,,205,25.838926174496645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.4106644144144146e-05,4.4106644144144146e-05,304999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,304999,0.0020056096836924553,0.0,1.2099596460757311e-05,3.8146840779518243e-06,0.0020124493166804314,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.406910660660661e-05,4.406910660660661e-05,305999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,305999,0.01598496362566948,0.0,2.9802313861182483e-07,4.2319170461269096e-06,0.0159892700612545,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,306359,,,,,,206,21.44177449168207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.4031569069069075e-05,4.4031569069069075e-05,306999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,306999,0.002887456677854061,0.0,1.9073452222073684e-06,1.9252101992606185e-05,0.0029071855824440718,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,307839,,,,,,207,28.808864265927976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.3994031531531535e-05,4.3994031531531535e-05,307999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,307999,0.00029347644886001945,0.0,0.0,0.0,0.00029347644886001945,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.3956493993993996e-05,4.3956493993993996e-05,308999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,308999,0.0007808989612385631,0.0,1.8894315871875733e-05,0.0,0.0007856225129216909,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309319,,,,,,208,39.228295819935695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.391895645645646e-05,4.391895645645646e-05,309999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,309999,0.00032353526330552995,0.0,1.4245307283999864e-05,0.0,0.00032709658262319863,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,310799,,,,,,209,32.608695652173914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.388141891891892e-05,4.388141891891892e-05,310999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,310999,0.0036276697646826506,0.0,0.0,0.0,0.0036276697646826506,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.3843881381381386e-05,4.3843881381381386e-05,311999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,311999,0.002430540509521961,0.0,2.0265538296371233e-06,0.0,0.002431047149002552,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,312279,,,,,,210,34.07407407407407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.3806343843843846e-05,4.3806343843843846e-05,312999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,312999,0.0003716994251590222,0.0,0.0,0.0,0.0003716994251590222,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,313759,,,,,,211,34.25414364640885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.376880630630631e-05,4.376880630630631e-05,313999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,313999,0.0011691052932292223,0.0,1.132487000177207e-06,0.0,0.0011693884152919054,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.373126876876877e-05,4.373126876876877e-05,314999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,314999,0.034261539578437805,0.0,0.015044139698147774,0.0001520322257420048,0.03817460685968399,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,315239,,,,,,212,32.891246684350136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.3693731231231236e-05,4.3693731231231236e-05,315999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,315999,0.0011130153434351087,0.0,5.364415756048402e-07,4.768369876728684e-07,0.0011136262910440564,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,316719,,,,,,213,30.848329048843187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.36561936936937e-05,4.36561936936937e-05,316999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,316999,0.05946924164891243,0.0,0.00020376719476189464,0.001461132662370801,0.06098131835460663,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.361865615615616e-05,4.361865615615616e-05,317999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,317999,0.024702133610844612,0.0,5.054218854638748e-05,1.0311546247976366e-05,0.024725081399083138,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,318199,,,,,,214,28.174603174603174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.358111861861862e-05,4.358111861861862e-05,318999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,318999,0.01299057062715292,0.0,1.1920927533992653e-07,8.906312942504883,8.919303894042969,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,319679,,,,,,215,39.32203389830508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.354358108108108e-05,4.354358108108108e-05,319999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,319999,0.0034129342529922724,0.0,0.04960831627249718,8.940691600400896e-07,0.01581590808928013,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.350604354354355e-05,4.350604354354355e-05,320999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,320999,0.0006871800287626684,0.0,1.7285317426285474e-06,9.894315553538036e-06,0.0006975064752623439,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,321159,,,,,,216,19.344262295081965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.346850600600601e-05,4.346850600600601e-05,321999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,321999,0.07998310029506683,0.0,0.9252259731292725,2.8989417552948,3.210231304168701,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,322639,,,,,,217,23.829787234042552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.343096846846847e-05,4.343096846846847e-05,322999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,322999,0.029604893177747726,0.0,1.6415523290634155,0.0018936011474579573,0.4418865740299225,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.3393430930930936e-05,4.3393430930930936e-05,323999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,323999,0.03467857837677002,0.0,1.4602929695683997e-05,0.00022289450862444937,0.034905124455690384,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,324119,,,,,,218,29.773462783171517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.335589339339339e-05,4.335589339339339e-05,324999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,324999,0.0008012466714717448,0.0,2.9802313861182483e-07,0.0,0.000801321177277714,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,325599,,,,,,219,25.78796561604585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.331835585585586e-05,4.331835585585586e-05,325999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,325999,0.048015158623456955,0.0,0.0005078120157122612,0.026797574013471603,0.07493968307971954,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.3280818318318326e-05,4.3280818318318326e-05,326999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,326999,0.0005255694850347936,0.0,5.9604641222676946e-08,0.0,0.0005255843861959875,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,327079,,,,,,220,36.764705882352935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.324328078078078e-05,4.324328078078078e-05,327999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,327999,0.013129781931638718,0.0,0.0,0.0,0.013129781931638718,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,328559,,,,,,221,32.686980609418285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.320574324324325e-05,4.320574324324325e-05,328999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,328999,0.022819412872195244,0.0,1.7881390590446244e-07,3.7550798879237846e-06,0.022823212668299675,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.316820570570571e-05,4.316820570570571e-05,329999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,329999,0.022518828511238098,0.0,0.00028232758631929755,2.1815019863424823e-05,0.0226112250238657,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,330039,,,,,,222,31.316725978647693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.313066816816817e-05,4.313066816816817e-05,330999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,330999,0.0021860699634999037,0.0,7.748597568024707e-07,6.323833076748997e-05,0.0022495021112263203,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,331519,,,,,,223,34.567901234567906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.309313063063064e-05,4.309313063063064e-05,331999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,331999,0.000305545749142766,0.0,4.172323428974778e-07,2.2649733182333875e-06,0.0003079150337725878,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.305559309309309e-05,4.305559309309309e-05,332999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,332999,0.009773965924978256,0.0,1.1920927533992653e-07,0.0,0.009773995727300644,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,332999,,,,,,224,26.203208556149725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.301805555555556e-05,4.301805555555556e-05,333999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,333999,0.025337427854537964,0.0,9.82783967629075e-05,2.9325032301130705e-05,0.02539132349193096,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,334479,,,,,,225,14.987080103359174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.298051801801802e-05,4.298051801801802e-05,334999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,334999,0.0012212238507345319,0.0,6.740840763086453e-05,0.0029751977417618036,0.004213273525238037,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,335959,,,,,,226,25.07836990595611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.294298048048048e-05,4.294298048048048e-05,335999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,335999,0.051387764513492584,0.0,0.00019230791076552123,1.7881377516459906e-06,0.051437631249427795,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.290544294294295e-05,4.290544294294295e-05,336999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,336999,0.004270366858690977,0.0,0.00010364173795096576,0.0,0.004296277184039354,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,337439,,,,,,227,32.631578947368425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.286790540540541e-05,4.286790540540541e-05,337999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,337999,0.020421020686626434,0.0,2.503388714103494e-06,0.0,0.020421646535396576,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,338919,,,,,,228,21.64179104477612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.283036786786787e-05,4.283036786786787e-05,338999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,338999,0.018232179805636406,0.0,0.0004703769809566438,1.7881392011531716e-07,0.01834995299577713,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.279283033033033e-05,4.279283033033033e-05,339999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,339999,0.004123977851122618,0.0,1.0728720553743187e-05,1.8655995518201962e-05,0.00414531584829092,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,340399,,,,,,229,25.98039215686275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.27552927927928e-05,4.27552927927928e-05,340999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,340999,0.06242774799466133,0.0,0.006763780489563942,2.4586257934570312,2.5227444171905518,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,341879,,,,,,230,20.168067226890756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.271775525525526e-05,4.271775525525526e-05,341999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,341999,0.021957814693450928,0.0,7.158183871069923e-05,2.9444174288073555e-05,0.022005155682563782,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.268021771771772e-05,4.268021771771772e-05,342999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,342999,0.027136122807860374,0.0,0.008022123947739601,0.0003044821205548942,0.029446136206388474,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,343359,,,,,,231,16.382252559726957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.264268018018018e-05,4.264268018018018e-05,343999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,343999,0.05814354866743088,0.0,0.011047895066440105,0.03392136096954346,0.09482688456773758,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,344839,,,,,,232,7.43801652892562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.260514264264264e-05,4.260514264264264e-05,344999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,344999,0.03295473754405975,0.0,1.5236737728118896,0.00972854346036911,0.42360174655914307,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.256760510510511e-05,4.256760510510511e-05,345999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,345999,0.007560411933809519,0.0,8.285005606012419e-06,0.0,0.007562483195215464,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,346319,,,,,,233,17.42738589211618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.253006756756757e-05,4.253006756756757e-05,346999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,346999,0.07908681035041809,0.0,1.4460147619247437,0.46598371863365173,0.9065742492675781,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,347799,,,,,,234,13.636363636363635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.249253003003003e-05,4.249253003003003e-05,347999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,347999,0.004459158051759005,0.0,2.554642677307129,6.228486017789692e-05,0.643182098865509,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.24549924924925e-05,4.24549924924925e-05,348999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,348999,0.0747736245393753,0.0,3.850336725008674e-05,0.0025371951051056385,0.07732044905424118,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,349279,,,,,,235,20.425531914893615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.241745495495495e-05,4.241745495495495e-05,349999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,349999,0.0036531942896544933,0.0,8.940616680774838e-06,2.9802316703353426e-07,0.0036557274870574474,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,350759,,,,,,236,14.592274678111592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.237991741741742e-05,4.237991741741742e-05,350999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,350999,0.02514427900314331,0.0,0.000770513666793704,2.9802316703353426e-07,0.025337206199765205,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.234237987987988e-05,4.234237987987988e-05,351999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,351999,0.008667444810271263,0.0,5.0423059292370453e-05,9.64941646088846e-05,0.008776544593274593,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,352239,,,,,,237,9.174311926605503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.230484234234234e-05,4.230484234234234e-05,352999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,352999,0.029302449896931648,4.410733708937187e-06,2.8132601073593833e-05,5.8290021115681157e-05,0.029372183606028557,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,353719,,,,,,238,8.61244019138756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.226730480480481e-05,4.226730480480481e-05,353999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,353999,0.06966796517372131,0.0,0.10677431523799896,0.1915448158979416,0.28790634870529175,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.222976726726727e-05,4.222976726726727e-05,354999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,354999,0.009208383969962597,0.0,0.0782850906252861,8.940690463532519e-07,0.02878054976463318,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,355199,,,,,,239,4.794520547945205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.219222972972973e-05,4.219222972972973e-05,355999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,355999,0.004419926553964615,0.0,0.0002668137021828443,2.020575266215019e-05,0.004506836179643869,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,356679,,,,,,240,5.384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.21546921921922e-05,4.21546921921922e-05,356999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,356999,0.0034368333872407675,0.0,1.1920927533992653e-07,0.0,0.003436863189563155,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.211715465465465e-05,4.211715465465465e-05,357999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,357999,0.019725991412997246,0.0,0.051195889711380005,0.00039098941488191485,0.032915953546762466,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,358159,,,,,,241,9.75609756097561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.207961711711712e-05,4.207961711711712e-05,358999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,358999,0.0024673501029610634,0.0,6.973696599743562e-06,1.1920927533992653e-07,0.0024692127481102943,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,359639,,,,,,242,6.042296072507552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.204207957957958e-05,4.204207957957958e-05,359999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,359999,0.026985913515090942,0.0,1.4974365234375,7.438318425556645e-05,0.40141943097114563,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.200454204204204e-05,4.200454204204204e-05,360999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,360999,0.052700549364089966,0.0,9.542205225443467e-05,0.004817453678697348,0.0575418584048748,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,361119,,,,,,243,9.661835748792273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.196700450450451e-05,4.196700450450451e-05,361999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,361999,0.06002329662442207,0.0,0.14261530339717865,7.130885124206543,7.226562023162842,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,362599,,,,,,244,3.8834951456310685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.192946696696697e-05,4.192946696696697e-05,362999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,362999,0.03586917743086815,0.0,2.5154898166656494,0.00128031219355762,0.6660219430923462,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.189192942942943e-05,4.189192942942943e-05,363999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,363999,0.06475180387496948,0.0,0.1579427421092987,3.8384361687349156e-05,0.10427587479352951,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,364079,,,,,,245,9.433962264150942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.185439189189189e-05,4.185439189189189e-05,364999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,364999,0.028729455545544624,0.0,1.8877942562103271,0.015250228345394135,0.5159282088279724,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,365559,,,,,,246,2.0942408376963355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.181685435435436e-05,4.181685435435436e-05,365999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,365999,0.04638274759054184,0.0,0.13340844213962555,9.744810813572258e-05,0.07983230799436569,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.177931681681682e-05,4.177931681681682e-05,366999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,366999,0.05441857501864433,0.0,0.05788557603955269,0.32303133606910706,0.3919213116168976,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,367039,,,,,,247,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.174177927927928e-05,4.174177927927928e-05,367999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,367999,0.040180984884500504,0.0,0.5874153971672058,0.0010003420757129788,0.18803517520427704,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,368519,,,,,,248,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.170424174174174e-05,4.170424174174174e-05,368999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,368999,0.054052017629146576,5.9604641222676946e-08,0.8946978449821472,0.925571858882904,1.2032983303070068,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.1666704204204204e-05,4.1666704204204204e-05,369999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,369999,0.052695974707603455,0.0,2.9176673889160156,2.8590149879455566,3.641127824783325,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,369999,,,,,,249,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.162916666666667e-05,4.162916666666667e-05,370999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,370999,0.04714008420705795,0.0,0.061255939304828644,1.5880868434906006,1.6505409479141235,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,371479,,,,,,250,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.159162912912913e-05,4.159162912912913e-05,371999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,371999,0.059360962361097336,0.0,0.5566810369491577,0.5068244934082031,0.705355703830719,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,372959,,,,,,251,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.155409159159159e-05,4.155409159159159e-05,372999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,372999,0.04452763497829437,0.0,0.5108425617218018,1.8436737060546875,2.0159120559692383,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.151655405405406e-05,4.151655405405406e-05,373999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,373999,0.055565040558576584,0.0,0.3663429617881775,6.450047016143799,6.597198009490967,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,374439,,,,,,252,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.1479016516516515e-05,4.1479016516516515e-05,374999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,374999,0.05149545893073082,0.0,0.08039997518062592,0.0014467131113633513,0.07304216921329498,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,375919,,,,,,253,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.144147897897898e-05,4.144147897897898e-05,375999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,375999,0.057025980204343796,2.3841855067985307e-07,0.8360374569892883,1.6998693943023682,1.965904951095581,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.140394144144144e-05,4.140394144144144e-05,376999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,376999,0.051445551216602325,0.0,1.2137603759765625,1.7460061311721802,2.1008918285369873,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,377399,,,,,,254,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.1366403903903904e-05,4.1366403903903904e-05,377999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,377999,0.055384933948516846,1.7881392011531716e-07,0.6679561734199524,0.4187144339084625,0.641088604927063,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,378879,,,,,,255,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.132886636636637e-05,4.132886636636637e-05,378999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
